ID,Age,Experience,Income,ZIPCode,Family,CCAvg,Education,Mortgage,PersonalLoan,SecuritiesAccount,CDAccount,Online,CreditCard
2813,53,28,13542000,96008,3,606800,3,34558000,1,0,1,1,1
2814,48,22,1036000,94303,2,7400,3,0,0,0,0,1,0
2815,54,28,3922000,94002,1,162800,3,0,0,0,0,1,1
2816,26,1,3552000,94019,3,192400,3,12506000,0,0,0,0,0
2817,50,26,9472000,92780,2,29600,1,0,0,0,0,1,0
2818,31,7,7770000,94025,1,296000,1,24494000,0,0,0,1,0
2819,35,9,2960000,93943,3,66600,1,0,0,0,0,1,1
2820,63,37,740000,90095,2,29600,1,0,0,0,0,1,0
2821,29,4,7548000,90245,2,244200,1,22422000,0,0,0,0,0
2822,57,32,2294000,94143,3,7400,2,0,0,0,0,1,0
2823,30,5,2220000,90245,4,59200,1,11692000,0,0,0,1,0
2824,33,7,1554000,90095,1,44400,3,0,0,1,0,0,0
2825,62,36,3256000,92867,2,22200,1,0,0,0,0,0,0
2826,35,10,3552000,95060,1,185000,3,12136000,0,0,0,1,0
2827,37,11,1554000,94604,3,14800,2,0,0,0,0,1,0
2828,37,11,6216000,90266,4,162800,2,0,0,0,0,1,1
2829,35,10,4736000,94306,3,51800,2,17020000,0,0,0,1,0
2830,35,9,6068000,94720,1,185000,1,10212000,0,0,0,0,0
2831,59,35,2886000,95616,4,96200,1,0,0,0,0,1,0
2832,53,27,3330000,90405,2,59200,3,0,0,0,0,1,1
2833,45,21,9842000,92056,4,421800,3,0,1,0,1,1,1
2834,46,22,11248000,90009,2,103600,1,0,0,0,0,1,0
2835,40,16,888000,90033,1,74000,1,6734000,0,1,0,0,0
2836,42,16,2368000,94112,3,111000,1,11026000,0,0,0,1,0
2837,25,1,5476000,94085,4,192400,1,15096000,0,0,0,0,0
2838,39,14,3996000,92037,2,81400,2,11766000,0,0,0,0,1
2839,30,6,13394000,94542,3,303400,2,0,1,0,1,1,1
2840,58,33,5550000,90034,2,0,3,0,0,0,0,1,0
2841,41,15,7030000,91101,3,7400,1,17760000,0,1,0,0,0
2842,37,11,14060000,94305,4,540200,2,41810000,1,0,1,1,0
2843,36,11,6660000,94709,1,207200,1,0,0,0,0,1,0
2844,27,3,1480000,95616,4,74000,1,9916000,0,0,0,1,1
2845,60,34,4736000,95014,3,162800,3,0,0,0,0,0,0
2846,62,36,6290000,90019,2,125800,3,7252000,0,0,0,0,0
2847,67,43,7770000,93711,4,125800,2,0,0,0,0,1,0
2848,44,18,1554000,90840,1,14800,1,0,0,0,0,1,0
2849,24,-1,5772000,94720,2,133200,2,0,0,0,0,0,0
2850,45,21,11692000,94085,2,493580,1,9768000,0,0,0,1,1
2851,58,34,9250000,94720,1,318200,1,16206000,0,0,0,0,0
2852,61,36,5994000,95449,3,133200,2,0,0,0,0,1,0
2853,54,29,13542000,93105,1,599400,1,0,0,0,0,1,1
2854,28,3,3996000,94550,4,44400,2,0,0,0,0,1,0
2855,49,24,5846000,94025,4,266400,3,15688000,0,0,0,1,0
2856,35,11,2812000,91706,1,111000,2,10064000,0,0,0,1,0
2857,36,10,12728000,94704,4,74000,2,21830000,1,0,0,1,0
2858,34,8,13616000,93106,3,555000,1,0,1,0,0,0,0
2859,36,11,11692000,95054,2,577200,1,8436000,0,0,0,1,1
2860,35,11,13912000,94596,1,66600,3,20868000,1,0,0,1,0
2861,27,2,1480000,95064,4,37000,3,0,0,0,0,1,0
2862,42,18,4440000,92677,4,14800,3,11174000,0,0,0,0,1
2863,65,39,8362000,92096,4,177600,3,0,0,0,0,1,0
2864,29,5,5180000,93101,4,0,1,0,0,0,0,1,1
2865,65,41,6216000,95762,2,0,3,0,0,0,0,1,1
2866,59,33,1702000,94002,2,14800,3,0,0,0,0,1,0
2867,46,22,10434000,90089,2,244200,1,0,0,1,1,1,1
2868,59,33,8140000,90007,3,325600,1,19536000,0,0,0,1,0
2869,52,26,2294000,94923,4,133200,1,0,0,0,0,1,1
2870,60,35,1628000,92660,1,96200,1,5920000,0,0,0,0,0
2871,43,17,6734000,95134,1,384800,1,0,0,1,0,0,0
2872,65,39,6068000,94131,4,177600,3,18648000,0,0,0,1,0
2873,50,26,1702000,92630,1,22200,1,0,0,0,0,0,0
2874,48,23,2590000,93943,1,7400,1,0,0,1,0,1,0
2875,49,25,8436000,91380,1,185000,3,0,1,0,0,1,0
2876,58,33,1332000,94402,3,7400,2,0,0,0,0,1,1
2877,24,-2,5920000,91107,2,118400,3,17612000,0,0,0,0,0
2878,58,32,5476000,95817,2,170200,3,0,0,0,0,0,1
2879,45,19,9028000,94590,4,303400,2,0,1,0,0,1,0
2880,42,15,5402000,94545,3,172420,2,0,0,0,0,0,0
2881,64,40,2960000,96064,2,81400,1,0,0,0,0,1,0
2882,49,25,4070000,92103,4,7400,3,0,0,0,0,1,0
2883,55,31,5106000,90089,1,199800,2,0,0,1,0,0,1
2884,40,14,6808000,90024,4,103600,2,0,0,0,0,1,0
2885,28,2,3552000,93943,4,155400,3,0,0,0,0,1,1
2886,57,31,8362000,91711,4,44400,3,24198000,1,0,0,1,0
2887,50,25,4292000,93940,1,96200,2,0,0,0,0,1,0
2888,40,16,8066000,94025,2,162800,1,0,0,0,0,1,0
2889,55,28,2886000,94542,3,74000,2,0,0,0,0,1,1
2890,53,29,2442000,94591,3,140600,2,10656000,0,0,0,0,0
2891,48,24,1332000,94304,4,14800,1,0,0,0,0,1,1
2892,59,33,4662000,90044,1,118400,1,0,0,0,0,1,1
2893,58,32,3182000,92093,1,207200,2,0,0,0,0,1,0
2894,38,14,5180000,94022,4,148000,3,0,0,0,0,1,0
2895,49,25,1406000,94545,1,66600,3,0,0,0,0,0,0
2896,60,36,2886000,94501,4,96200,2,10360000,0,0,0,1,0
2897,54,28,5994000,94720,3,59200,1,0,0,0,0,0,0
2898,28,2,2516000,92161,4,96200,3,0,0,0,0,0,0
2899,27,1,10360000,91711,1,436600,2,12950000,1,1,1,1,0
2900,42,18,8436000,94305,1,22200,1,0,0,0,0,0,0
2901,52,28,4070000,91320,2,236800,3,11174000,0,0,0,0,0
2902,54,30,1554000,95351,1,7400,2,5624000,0,0,0,1,0
2903,56,30,3700000,94022,4,207200,2,0,0,1,0,1,0
2904,58,34,3034000,95833,3,111000,1,0,0,0,0,1,1
2905,56,32,14060000,90032,3,162800,1,0,1,0,1,1,0
2906,64,40,592000,94110,2,22200,3,0,0,0,0,1,0
2907,35,8,4070000,92870,2,123580,2,0,0,0,0,1,0
2908,45,20,2960000,91763,2,96200,1,0,0,0,0,0,1
2909,57,32,1628000,95616,3,7400,2,0,0,0,0,1,0
2910,35,8,3256000,94590,2,123580,2,0,0,1,0,0,1
2911,46,22,7548000,95039,3,333000,3,0,1,0,0,1,0
2912,30,4,3996000,93033,4,133200,3,17390000,0,0,0,1,0
2913,44,20,9620000,90291,4,236800,2,0,1,0,0,0,0
2914,39,12,5550000,94501,3,172420,2,0,0,0,0,1,1
2915,42,18,3108000,95929,2,125800,1,0,0,0,0,1,0
2916,34,9,9842000,92110,1,281200,1,0,0,0,0,1,0
2917,46,20,2960000,92037,1,88800,2,0,0,0,0,1,0
2918,55,31,2516000,94305,3,111000,1,7474000,0,0,0,1,0
2919,28,3,10508000,93727,1,59200,1,0,0,0,0,1,0
2920,35,10,4736000,94542,3,170200,1,0,0,0,1,1,1
2921,60,35,3256000,94720,2,118400,3,12580000,0,0,0,1,0
2922,50,24,7030000,91401,1,22200,1,19388000,0,0,0,1,0
2923,52,26,3626000,90011,1,103600,3,0,0,0,0,1,0
2924,51,27,888000,91007,2,14800,1,0,0,0,0,0,0
2925,51,26,7252000,90024,1,96200,3,0,0,0,0,1,1
2926,59,35,3108000,91711,4,29600,1,0,0,0,0,1,0
2927,53,28,3256000,92152,2,44400,3,0,0,0,0,1,1
2928,43,17,9176000,94117,1,384800,1,0,0,0,0,0,0
2929,31,6,12950000,95005,2,495800,1,0,0,0,0,1,0
2930,32,6,1628000,94061,4,22200,1,0,0,0,0,0,0
2931,41,17,5772000,95929,4,197580,1,7326000,0,0,0,1,0
2932,31,4,3996000,91741,2,74000,2,8066000,0,0,0,0,1
2933,41,16,11396000,92407,1,518000,1,0,0,0,0,0,1
2934,47,22,3108000,95820,3,199800,2,0,0,0,0,1,0
2935,37,13,14430000,91763,2,481000,1,46990000,0,0,0,1,0
2936,53,23,5920000,93023,1,222000,3,0,0,0,0,1,1
2937,49,22,5994000,94301,3,148000,2,0,0,0,0,1,0
2938,62,36,6586000,94022,2,148000,1,0,0,0,0,1,1
2939,33,9,4514000,93943,3,192400,2,0,0,0,0,1,0
2940,54,24,1850000,90016,4,29600,3,0,0,0,0,0,1
2941,27,3,3182000,90245,3,7400,2,12062000,0,0,0,1,0
2942,60,35,9028000,92606,1,192400,1,26048000,0,0,0,0,0
2943,29,5,11840000,90405,1,318200,1,28490000,0,0,0,1,0
2944,56,32,6142000,91320,4,118400,2,0,0,0,0,0,0
2945,55,30,5846000,92182,2,0,3,0,0,0,0,0,0
2946,45,19,2220000,94305,3,37000,2,0,0,0,0,1,1
2947,33,9,10730000,94110,1,318200,1,32338000,0,0,0,1,0
2948,45,21,11174000,90024,2,244200,1,24272000,0,0,0,0,0
2949,44,18,1036000,94720,2,7400,3,7252000,0,0,0,0,1
2950,37,11,1406000,95054,3,14800,2,0,0,0,0,1,0
2951,42,16,4070000,95820,1,51800,3,9990000,0,0,0,1,0
2952,26,2,9768000,94720,2,177600,3,0,1,0,0,0,1
2953,33,8,13468000,94065,1,636400,1,0,0,0,0,0,0
2954,61,36,5772000,91330,3,37000,1,0,0,0,0,1,1
2955,31,7,3108000,95822,1,177600,2,0,0,0,0,1,1
2956,54,29,3256000,95518,2,170200,3,13838000,0,0,0,1,0
2957,62,38,14430000,91125,4,384800,3,38628000,1,0,1,1,1
2958,61,36,3922000,92717,3,37000,2,0,0,0,0,1,0
2959,66,41,4810000,92612,3,177600,1,0,0,0,0,0,0
2960,38,12,3182000,94305,4,14800,1,0,0,0,0,0,0
2961,55,29,2812000,90035,4,111000,3,0,0,0,0,0,1
2962,60,36,3700000,95741,1,133200,3,0,0,0,0,1,0
2963,23,-2,5994000,91711,2,133200,2,0,0,0,0,0,0
2964,29,3,3034000,94588,1,140600,3,0,0,0,0,1,1
2965,35,10,5402000,93943,3,170200,1,0,0,0,0,1,0
2966,53,27,2294000,91605,2,29600,3,7696000,0,0,0,0,1
2967,32,7,6216000,91320,3,44400,2,0,0,0,0,1,1
2968,38,14,7030000,94109,2,140600,1,0,0,0,0,1,1
2969,44,18,11988000,90840,4,96200,1,22274000,1,0,0,0,0
2970,43,18,4440000,95039,2,162800,3,8510000,0,0,0,0,0
2971,54,30,8954000,95039,2,81400,3,0,1,1,0,0,0
2972,52,25,3182000,91380,3,74000,2,12210000,0,0,1,1,1
2973,31,7,2812000,92182,1,133200,2,13468000,0,0,1,1,1
2974,47,22,6068000,92084,1,214600,1,20424000,0,0,0,1,0
2975,42,18,3848000,95008,4,140600,1,0,0,0,0,1,0
2976,57,33,3182000,91016,3,111000,1,12432000,0,0,0,0,1
2977,33,8,6068000,95747,1,192400,2,0,0,1,1,1,1
2978,35,10,11914000,94109,1,303400,1,0,0,1,0,1,0
2979,56,30,1776000,94550,2,51800,2,0,0,0,0,1,0
2980,57,32,7548000,90210,1,192400,1,0,0,0,0,1,0
2981,25,-1,3922000,94305,3,177600,2,0,0,0,0,0,0
2982,53,28,6290000,92037,1,88800,1,0,0,0,0,0,0
2983,59,33,8214000,95120,3,325600,1,0,0,0,0,1,0
2984,56,32,6660000,95054,2,22200,1,0,0,0,0,1,1
2985,54,28,6956000,92709,2,81400,1,13912000,0,0,0,0,0
2986,48,23,4662000,94606,4,266400,3,0,0,0,0,0,0
2987,55,30,11322000,94305,2,207200,2,0,1,1,1,1,0
2988,33,7,2886000,92037,2,148000,3,0,0,0,0,0,0
2989,46,21,15170000,95762,2,651200,1,13394000,0,1,0,1,0
2990,42,18,10508000,93106,1,251600,1,36704000,0,0,0,1,0
2991,49,25,12062000,94608,2,29600,1,0,0,1,0,0,0
2992,42,17,8362000,93014,3,74000,1,0,0,1,0,1,0
2993,46,21,4736000,92104,1,214600,1,0,0,0,0,1,1
2994,65,40,1480000,92647,3,7400,3,0,0,0,0,0,1
2995,50,24,13246000,94025,1,74000,1,0,0,0,0,1,0
2996,54,24,6734000,91101,2,333000,3,6660000,0,0,0,1,0
2997,42,18,7622000,91367,1,246420,1,0,1,1,1,1,1
2998,57,33,5920000,95053,4,118400,2,0,0,0,0,0,0
2999,61,35,2812000,93106,2,22200,1,0,0,0,0,0,0
3000,60,34,3256000,94143,1,14800,1,0,0,0,0,0,1
3001,40,14,12136000,94720,1,318200,2,0,1,0,0,0,0
3002,33,7,5994000,92647,3,118400,1,0,0,0,0,1,1
3003,37,13,7030000,90095,2,125800,2,6142000,0,0,0,0,0
3004,52,28,3256000,90747,3,140600,2,0,0,0,0,0,1
3005,33,7,6512000,94583,3,118400,1,0,0,0,0,1,1
3006,62,36,10952000,94111,3,518000,2,0,1,0,0,1,0
3007,62,37,12506000,95014,3,370000,2,13616000,1,0,1,1,1
3008,63,37,814000,91711,1,59200,2,7548000,0,0,0,0,1
3009,55,25,6808000,94550,1,222000,3,11692000,0,0,0,0,1
3010,33,9,5476000,92120,3,192400,2,0,0,0,0,1,0
3011,25,1,5328000,94301,3,59200,1,0,0,0,0,1,0
3012,55,31,4662000,95616,3,197580,1,0,0,0,0,1,0
3013,29,3,12728000,92373,2,333000,1,30710000,0,0,0,1,0
3014,45,21,13542000,90029,2,103600,1,0,0,0,0,1,1
3015,60,34,2960000,91311,1,185000,3,12284000,0,0,0,1,0
3016,44,18,5032000,92673,4,214600,1,0,0,1,0,0,1
3017,48,23,5772000,91423,4,266400,3,0,0,0,0,1,0
3018,57,32,5032000,90041,2,273800,1,13616000,0,0,0,0,0
3019,58,32,3626000,94005,1,103600,1,7326000,0,0,0,1,1
3020,58,33,2886000,94132,2,170200,3,0,0,0,0,1,0
3021,44,20,11174000,95193,1,259000,1,29008000,0,0,0,1,0
3022,54,28,11766000,90245,2,37000,1,34114000,0,0,0,1,0
3023,59,33,6586000,94608,4,140600,2,0,0,0,0,1,1
3024,63,37,7770000,92694,4,125800,3,18056000,0,0,0,0,1
3025,61,35,5772000,90840,2,148000,1,0,0,0,0,1,1
3026,58,32,9472000,94609,2,199800,1,25456000,0,0,0,0,0
3027,44,20,5994000,90254,4,59200,1,16872000,0,0,0,0,1
3028,53,29,3700000,93305,4,7400,3,11248000,0,0,0,1,0
3029,63,39,2812000,92624,3,7400,3,13172000,0,0,0,1,1
3030,41,17,8806000,94960,2,451400,1,19462000,0,1,0,1,0
3031,50,26,8140000,94509,3,133200,2,0,0,0,0,1,0
3032,51,25,2146000,90212,1,103600,3,7548000,0,0,0,0,1
3033,47,22,1406000,94590,1,29600,3,0,0,0,0,1,0
3034,43,19,9620000,90630,2,347800,3,16354000,1,0,0,0,1
3035,46,21,2812000,90024,1,177600,1,9620000,0,0,0,1,0
3036,50,24,2294000,95054,1,22200,3,0,0,0,0,0,0
3037,33,9,1036000,91320,4,51800,2,7770000,0,0,0,1,0
3038,27,2,11692000,95060,3,29600,2,0,1,0,1,1,0
3039,34,8,2886000,92124,4,14800,1,8510000,0,0,0,1,0
3040,34,9,10434000,95616,2,362600,3,0,1,0,0,0,1
3041,28,2,2442000,95814,3,74000,1,12358000,0,0,0,1,0
3042,29,5,6808000,95006,2,44400,1,0,0,0,0,1,0
3043,52,26,5772000,94301,3,222000,2,0,0,0,0,0,0
3044,47,22,3108000,91754,3,199800,2,0,0,0,0,1,1
3045,41,16,1110000,94124,2,22200,2,6142000,0,0,0,0,0
3046,58,32,3552000,91768,1,207200,2,0,0,0,0,1,0
3047,37,12,4662000,95630,3,170200,1,0,0,0,0,1,0
3048,57,33,11026000,95060,1,347800,1,0,0,1,0,0,0
3049,63,39,3626000,90275,1,59200,1,7622000,0,0,0,1,0
3050,60,35,9250000,94720,2,288600,1,0,0,0,0,0,0
3051,50,25,4292000,92131,1,96200,2,0,0,0,0,1,0
3052,60,35,3552000,94538,3,111000,1,0,0,0,0,1,0
3053,54,30,5550000,94720,2,236800,3,0,0,0,0,0,1
3054,28,4,8436000,92521,2,14800,1,0,0,0,0,1,0
3055,45,21,9916000,92697,4,407000,2,0,1,0,1,1,1
3056,28,2,8214000,94305,4,170200,3,0,0,0,0,1,0
3057,54,29,4588000,94301,4,281200,2,11026000,0,0,0,1,0
3058,42,18,3330000,95616,1,51800,1,0,0,1,0,1,0
3059,30,4,8362000,90064,2,14800,1,0,0,0,0,1,0
3060,61,36,9472000,94550,1,192400,1,0,0,0,0,1,0
3061,64,38,12432000,94061,4,421800,3,0,1,0,0,1,0
3062,38,13,5994000,90095,1,296000,3,15244000,0,1,0,1,0
3063,39,14,5550000,92521,1,7400,2,21978000,0,0,0,0,1
3064,54,29,1554000,95841,4,7400,3,0,0,0,0,0,0
3065,59,33,6142000,94701,3,325600,1,0,0,0,0,1,0
3066,39,15,8954000,92354,1,259000,1,27232000,0,1,0,1,0
3067,63,33,2960000,91320,4,123580,3,0,0,0,0,1,0
3068,31,5,7474000,94501,1,214600,3,12580000,0,1,0,0,0
3069,56,26,6660000,92120,2,333000,3,0,0,0,0,0,0
3070,47,20,5032000,91320,1,197580,2,0,0,0,0,1,1
3071,28,3,5476000,91330,2,133200,2,16354000,0,1,0,0,0
3072,32,8,5476000,93023,4,7400,2,19018000,0,0,0,0,1
3073,54,30,3774000,92821,2,236800,3,0,0,0,0,0,0
3074,29,5,11026000,94611,1,111000,1,0,0,0,0,1,0
3075,39,15,2294000,95039,1,103600,3,6512000,0,0,0,1,1
3076,26,0,6290000,95616,2,118400,3,0,0,0,0,0,0
3077,29,-1,4588000,92672,2,129500,3,0,0,0,0,0,1
3078,46,21,3256000,95112,1,22200,1,8140000,0,1,0,1,0
3079,38,13,4662000,92325,3,37000,3,14060000,0,1,1,1,1
3080,55,31,1702000,95616,2,22200,1,0,0,0,0,1,1
3081,48,22,2960000,94063,3,162800,2,6438000,0,0,0,1,0
3082,36,10,5772000,95064,2,333000,3,15096000,0,0,0,1,1
3083,39,13,2960000,92122,3,66600,3,9546000,0,0,0,1,0
3084,40,16,5772000,90720,4,177600,1,0,0,1,1,1,0
3085,26,0,9546000,90028,3,51800,2,0,1,0,0,0,0
3086,55,29,5254000,91311,3,22200,2,0,0,0,0,0,1
3087,61,35,1702000,94720,3,22200,3,0,0,0,0,1,0
3088,57,33,1110000,94303,2,22200,1,0,0,0,0,1,0
3089,56,31,2072000,94720,1,96200,1,10212000,0,0,0,0,1
3090,31,5,1702000,94110,3,74000,1,7030000,0,0,0,0,0
3091,61,31,1406000,91109,1,111000,3,0,0,0,0,1,0
3092,58,32,3108000,95020,3,103600,3,11692000,0,0,0,0,1
3093,43,18,8362000,90036,2,29600,1,24050000,0,1,0,0,0
3094,29,5,2516000,90717,4,29600,2,0,0,0,0,0,1
3095,50,23,1406000,90272,1,37000,2,7696000,0,0,0,0,1
3096,49,25,3182000,94109,1,118400,2,0,0,0,0,1,1
3097,43,18,13246000,94108,3,88800,1,0,1,1,1,1,0
3098,58,32,3256000,92182,3,162800,3,0,0,0,0,0,0
3099,41,16,1554000,92024,2,7400,2,0,0,0,0,0,0
3100,65,40,8510000,92647,1,185000,1,12876000,0,0,0,0,1
3101,52,27,5994000,90024,4,281200,2,0,0,0,0,0,1
3102,55,31,6734000,93555,2,207200,1,0,0,0,0,0,0
3103,49,25,2220000,90095,4,66600,2,0,0,0,0,0,1
3104,52,22,4070000,92129,3,103600,3,0,0,0,0,1,0
3105,56,31,3552000,91775,2,155400,3,0,0,0,0,0,1
3106,30,4,1702000,94122,4,22200,2,8954000,0,0,0,0,0
3107,36,10,1554000,92084,3,7400,2,0,0,0,0,0,0
3108,41,17,4070000,92374,2,125800,1,0,0,0,0,0,0
3109,42,15,1554000,95678,3,74000,2,0,0,0,0,1,0
3110,60,34,2960000,93940,3,162800,3,0,0,1,0,1,0
3111,44,20,2220000,95020,4,22200,1,0,0,0,0,0,1
3112,34,9,5772000,90095,3,44400,2,0,0,0,0,1,0
3113,56,32,4810000,92677,2,236800,3,0,0,0,0,1,0
3114,31,5,3700000,91330,4,155400,3,15466000,0,0,0,1,0
3115,29,4,4070000,90024,4,148000,2,0,0,1,0,1,0
3116,31,5,8214000,94305,2,14800,1,0,0,0,0,0,0
3117,36,10,1554000,92008,3,7400,2,0,0,0,0,0,1
3118,42,16,4810000,92614,3,37000,3,18944000,0,0,0,1,0
3119,64,39,8436000,90095,1,59200,3,0,0,0,0,1,0
3120,61,36,3996000,91320,3,66600,3,13246000,0,0,0,1,0
3121,35,11,5550000,94542,2,125800,2,0,0,0,0,1,0
3122,28,2,962000,91791,4,29600,1,0,0,0,0,0,1
3123,38,14,3996000,90095,2,44400,3,16132000,0,0,0,0,0
3124,44,17,1628000,94546,3,74000,2,9324000,0,0,0,1,1
3125,45,20,14652000,95053,2,207200,1,0,0,0,0,1,1
3126,46,20,1332000,92521,1,14800,1,0,0,0,0,1,1
3127,57,32,5476000,92780,4,51800,1,0,0,0,0,0,1
3128,40,14,4514000,94539,4,14800,3,0,0,0,0,1,0
3129,38,12,4736000,94115,2,133200,1,0,0,0,0,0,0
3130,39,14,740000,92705,2,22200,2,0,0,1,0,0,1
3131,23,-2,6068000,92152,2,133200,2,0,0,1,0,0,1
3132,47,22,4514000,94025,3,199800,2,12432000,0,0,0,1,1
3133,32,7,6142000,94302,2,185000,1,10952000,0,1,0,1,0
3134,30,5,5402000,93711,3,192400,3,0,0,0,0,1,0
3135,54,30,1628000,95060,2,29600,1,6586000,0,0,0,1,0
3136,25,0,6734000,95039,2,133200,2,23754000,0,0,0,0,0
3137,60,34,4810000,95354,3,162800,3,6956000,0,1,1,0,1
3138,61,36,962000,91711,3,37000,1,0,0,0,0,1,0
3139,36,11,7622000,93555,1,340400,1,18870000,0,0,0,1,0
3140,52,26,7030000,92130,1,22200,1,0,0,0,0,1,0
3141,33,7,2294000,94303,4,74000,1,0,0,0,0,1,1
3142,57,31,9694000,90405,3,44400,1,0,1,0,0,1,0
3143,34,8,12950000,95051,4,81400,3,0,1,1,1,1,1
3144,50,24,2812000,91105,4,7400,1,0,0,0,0,1,0
3145,43,18,7696000,91711,3,74000,1,0,0,0,0,1,0
3146,34,10,8436000,94305,3,244200,3,0,1,0,0,0,0
3147,26,1,2812000,91910,4,125800,2,0,0,0,0,1,0
3148,26,0,2220000,94024,4,96200,3,0,0,0,0,1,1
3149,48,22,1406000,95616,2,7400,3,7844000,0,0,0,0,0
3150,49,25,1850000,95192,4,74000,1,0,0,0,0,1,1
3151,47,22,9176000,90027,4,370000,3,0,1,0,0,0,0
3152,43,19,1480000,94110,3,37000,1,0,0,0,0,0,0
3153,40,15,6142000,90275,1,74000,3,0,0,0,0,0,0
3154,31,5,1332000,94111,4,22200,2,0,0,0,0,0,1
3155,27,1,7326000,94305,1,222000,3,11026000,1,0,0,0,1
3156,55,29,4588000,92626,3,22200,2,0,0,0,0,1,0
3157,54,30,1776000,92647,1,7400,2,0,0,0,0,0,0
3158,23,-1,962000,94720,4,74000,1,6216000,0,0,0,1,0
3159,54,28,4736000,90095,2,59200,3,0,0,1,0,1,0
3160,57,33,4588000,92831,3,197580,1,17760000,0,0,0,0,0
3161,41,15,11692000,94304,1,347800,2,0,1,1,1,0,1
3162,28,4,6512000,94024,1,399600,1,0,0,0,0,1,0
3163,33,7,2072000,94109,4,59200,1,0,0,0,0,1,0
3164,51,27,3848000,94132,2,74000,3,0,0,0,0,0,0
3165,28,4,6068000,95136,4,0,1,0,0,0,0,1,1
3166,63,37,10360000,91711,2,510600,1,7178000,0,0,0,0,1
3167,29,4,5920000,90028,1,59200,2,0,0,0,0,1,1
3168,62,38,4292000,94720,4,88800,2,16872000,0,0,0,0,1
3169,51,25,13320000,94701,1,125800,1,0,0,0,0,1,0
3170,52,28,4070000,94608,1,118400,2,16798000,0,0,0,0,0
3171,43,16,4810000,94110,3,197580,2,7400000,0,0,0,0,0
3172,39,12,4588000,91910,3,172420,2,0,0,0,0,0,0
3173,35,9,1702000,95670,4,22200,1,0,0,0,0,0,0
3174,34,10,2590000,94309,1,125800,1,0,0,0,0,1,0
3175,49,24,2590000,94701,4,14800,2,0,0,0,0,0,1
3176,43,18,5476000,92009,4,29600,1,0,0,0,0,0,0
3177,48,24,1036000,91330,3,29600,1,0,0,0,0,1,0
3178,30,4,6142000,91007,2,111000,3,14726000,0,0,0,0,1
3179,46,21,5254000,95814,4,140600,3,0,0,0,0,0,0
3180,43,17,3922000,90245,2,51800,1,9620000,0,1,0,1,0
3181,27,3,7622000,92121,2,44400,1,6216000,0,0,0,0,0
3182,39,15,8066000,95827,1,125800,1,0,0,0,0,1,0
3183,58,33,4440000,94304,2,140600,2,6956000,0,1,0,1,0
3184,44,17,888000,94542,3,49580,2,0,0,0,0,1,0
3185,39,15,10434000,92354,2,592000,1,0,0,0,0,1,0
3186,35,10,9472000,92843,1,281200,1,0,0,0,0,1,0
3187,41,16,7252000,95192,3,74000,1,21904000,0,0,0,0,0
3188,43,18,3034000,94035,1,37000,3,0,0,0,0,0,0
3189,55,25,6660000,90717,2,333000,3,0,0,0,0,0,1
3190,32,6,2294000,92675,1,22200,1,0,0,0,0,0,0
3191,56,26,5476000,91335,1,222000,3,0,0,0,0,0,0
3192,30,5,6142000,93101,4,133200,3,0,0,0,0,0,1
3193,65,39,2590000,94005,1,37000,3,0,0,0,0,0,0
3194,31,7,10360000,95616,1,296000,1,0,0,0,0,0,1
3195,41,15,4810000,90019,3,37000,3,0,0,0,0,0,0
3196,55,29,2590000,90007,3,103600,1,0,0,0,0,0,0
3197,37,7,5402000,94043,4,133200,3,0,0,0,0,1,1
3198,34,10,2146000,93555,1,111000,2,0,0,0,0,1,0
3199,34,9,4070000,92122,4,148000,2,10878000,0,0,0,0,1
3200,33,9,1480000,95521,4,51800,2,0,0,0,0,1,0
3201,48,23,5180000,92122,1,207200,2,0,0,0,0,0,0
3202,28,3,5994000,92121,4,14800,1,0,0,0,0,0,0
3203,30,4,1850000,92173,2,22200,1,0,0,1,0,1,0
3204,44,20,8806000,92677,2,555000,1,17686000,0,0,0,1,0
3205,61,35,3626000,90095,4,125800,2,13690000,0,0,0,0,0
3206,59,33,2812000,92407,1,103600,1,0,0,0,0,1,1
3207,33,7,5920000,91103,2,111000,3,0,0,0,0,1,1
3208,56,32,6216000,93407,1,318200,1,0,0,0,0,1,1
3209,53,29,4514000,95032,4,118400,2,0,0,0,0,1,0
3210,42,16,12802000,91355,2,111000,2,27602000,1,0,1,1,1
3211,43,19,4440000,94301,2,185000,1,0,0,1,0,0,0
3212,35,9,6142000,90277,2,333000,3,0,0,0,0,1,0
3213,61,35,4366000,92697,1,207200,2,0,0,0,0,0,0
3214,39,9,2368000,90212,3,148000,3,8584000,0,0,0,1,0
3215,61,37,2442000,91775,3,7400,3,0,0,0,0,1,0
3216,40,15,1406000,90630,4,14800,3,0,0,0,0,1,0
3217,34,8,1036000,95014,4,22200,1,0,0,0,0,0,0
3218,65,39,6956000,93022,4,303400,1,8880000,1,0,1,1,1
3219,40,16,11396000,94122,2,451400,1,24050000,0,0,0,1,0
3220,39,15,2442000,92346,1,148000,2,0,0,0,0,0,0
3221,61,35,2072000,93302,2,14800,3,9990000,0,0,0,1,0
3222,40,16,3256000,93407,1,133200,1,0,0,1,0,1,0
3223,49,23,5994000,93107,2,59200,3,0,0,0,0,0,0
3224,43,18,2146000,95126,1,37000,3,0,0,0,0,1,0
3225,45,21,4292000,94025,3,22200,3,0,0,1,0,1,0
3226,52,28,2812000,95064,4,66600,2,0,0,0,0,0,1
